"B cells"	"Interferon"	"Macrophages"	"Monocytes"	"Neutrophils"	"NK cells"	"Plasma cells"	"Proliferation"	"T cells"	"Translation"
"X905938"	3.48155657324693	5.0079441379067	6.99153636862923	7.36979434996745	8.87566126123771	NA	4.38437283886739	7.3676314883787	5.80537989879685	10.490788503213
"X1327761"	3.46638930818746	5.19809129036422	3.9407126723004	4.91331205227995	3.76722084076312	NA	5.57163658550643	8.78498367379808	5.80865008888777	9.86983224465963
"X910688"	5.62895400682643	8.01118933175606	5.72587452090429	6.19914656400219	5.81729220769084	NA	6.93713867339993	4.52650324994185	5.82951431093371	9.93658631957728
"X910705"	6.46393287941513	5.139294159679	4.6390462970107	4.6696855520968	4.27793869769501	NA	9.96934892982144	7.76227888570551	5.86707799849381	10.1861707939377
"X908451"	3.7786611855349	5.08745703915171	7.32204316129329	7.6686130867334	9.25994619071418	NA	3.02410413490124	7.44572614942614	5.8710682514772	9.99252682330923
"X906867"	6.73755464496369	4.87175627034248	4.04319202457022	4.26834202796286	4.72326982101286	NA	9.60905100484942	8.5298643536921	5.90318307033521	10.3321161035517
"X946358"	3.39718589278074	5.59180816995212	4.83397979114132	4.68054187365697	3.89082724782319	NA	4.75778819712465	7.63825160222832	5.90361960551091	9.97771323109951
"X907270"	5.35713333378879	7.49930650056903	5.59191557567998	5.28550791039983	4.94768180052576	NA	9.97669098860047	6.39276499343513	5.90529057809052	10.151169604904
"X1331035"	6.82501528354015	4.53898948916726	4.48455850547474	4.80363567316548	5.12534734398933	NA	8.47986108722873	7.98115753936284	5.90724710497195	10.3255550449979
"X1331034"	6.70670550569267	4.67316773614414	4.73039001239614	4.79517529407183	4.9911138458001	NA	6.00509844736366	7.79092834339137	5.90997994518195	10.0771497969828
"X908132"	5.42838032760087	5.35720583337153	4.64166467396946	4.64962303912616	4.91334664787605	NA	6.14626801503311	7.50468953434992	5.91906262537569	10.1297452535614
"X1331033"	6.28502521639088	4.92410468223067	4.48942470689122	4.56095705773486	5.15600435350873	NA	7.88625456238378	8.47682124239896	5.92553691202242	10.0799459346463
"X909251"	3.7404264682008	5.42505471488852	4.2366640141317	4.95643730273787	3.78543671240536	NA	5.22818532577092	7.80033314204885	5.92914799449912	10.4850841798296
"X905958"	3.26290105798077	5.71963690407416	3.88496225330391	4.81596550031432	3.66045209035268	NA	5.85583953290677	8.45031814982334	5.93099374873483	10.0104310430208
"X909701"	5.86190853783079	7.56718313140052	5.55153462789041	5.61480225758363	5.57734299543491	NA	6.29965349545391	4.75976075106173	5.933126457025	9.94062774576163
"X906854"	5.73847677484509	7.96457085025854	5.51594480652812	5.52013217896698	4.6262562668601	NA	6.9969200485298	5.03864232538636	5.9332241424068	9.97575568520044
"X908448"	3.80549286041784	5.58102137451561	6.21924101669444	5.74314043751897	5.32371682940011	NA	5.24349911637604	6.8258925398772	5.94029082997747	10.5507650799738
"X906763"	3.21299550664001	5.43086278487585	4.02017232479063	4.75305281174582	4.38188146623722	NA	5.93229702687854	8.17006049754511	5.94521692091283	10.1799677543592
"X906831"	7.49897685518159	7.50684155774347	4.74772170364402	5.1725891389574	4.92312568885676	NA	8.81741793380104	6.56782473236673	5.96372676534909	10.2420621354674
"X906765"	6.19784858115017	7.21734753389444	5.02752412261415	5.46349983124442	5.06628964654915	NA	8.55959762365486	7.41352707618069	5.97633851677209	10.0424495193722
"X1303896"	7.02678795366732	5.85710411912403	4.75532762980513	5.41594124049063	4.7271527767623	NA	7.35388826762903	7.40719108067789	5.98789524891713	10.1874060063831
"X1330955"	3.6089881753317	5.53216098501058	7.37612991712369	7.15779389810285	6.73338929790031	NA	3.14954106588905	7.09539675728703	5.99657934855903	9.98645954190081
"X1297446"	3.81215967421896	5.90352083551471	4.05249117327462	4.89660638289152	4.00721968408998	NA	5.72549030563551	8.40437804193893	6.00209264430172	9.77949141530269
"X908133"	5.86541136524372	6.00869804724595	4.81204961686027	4.99113819207035	4.87876358548727	NA	7.53991632491607	7.73353627083519	6.0176719053406	10.1510896500103
"X1327773"	6.10342506861548	6.20991411679309	4.61309930970804	4.86695803251845	5.17870154698337	NA	9.63954112605446	7.660693374243	6.02582708836038	10.0211054483421
"X1322218"	5.96944138730842	6.88610917860869	5.29269632236178	5.24445374455271	5.26213075800741	NA	8.40682745223042	7.23360972185036	6.03578347136637	10.1693566563654
"X907269"	5.00582008983971	7.07430314803469	5.2471531989381	4.76818025976046	5.65509810459248	NA	10.0824638274718	8.00474074899165	6.03903540959404	9.94250846025007
"X687814"	5.93560719506186	7.80163494784524	5.58480566593847	5.53061061121638	4.80537372032627	NA	8.37391338486663	7.05500945826357	6.04815415679936	10.0572652410445
"X910951"	3.51432383653666	5.36265747854142	4.45385994574826	5.12943578021247	3.94421845899316	NA	6.11700706452104	7.43440159482103	6.06823130235585	10.1915816841736
"X906842"	6.80724868921461	7.12631908723558	4.71150094575152	5.12290711568916	5.0819666070876	NA	7.98399606033701	6.02051356743541	6.07036312812815	10.3176678404683
"X1331037"	7.10729101495509	4.69396556320225	4.44754631155552	4.71426581644738	4.65240284375833	NA	8.11687795349506	7.53319642441862	6.08340712053891	10.2096224611107
"X907284"	3.671655974819	5.38105429703347	6.02004110642684	6.55694207618058	6.91440882412294	NA	4.12371834785224	7.0025016154015	6.13313448364883	10.5022909051117
"X998184"	3.26958154096284	5.27687011724068	3.98838891407573	4.79562948618558	3.98194168252072	NA	5.46348638287817	7.71652289044022	6.14799147966102	9.79080190983235
"X907789"	3.63780345769449	5.30550940473186	4.35388617008432	5.28836480547708	3.75704845267867	NA	5.62656974027865	8.23858470030085	6.1510058348695	9.66580828739099
"X1330933"	5.62679915711113	5.74152287213879	5.36869926262936	5.15756257367032	5.39510157914822	NA	5.69529987950511	8.09015427834393	6.16835264275515	9.99969127623939
"X1330943"	6.48854805359687	6.65284051975978	5.20684797575285	5.29738117998173	4.89638961610908	NA	9.19057126721234	7.33268222822708	6.17082364982886	10.0969701296805
"X905952"	3.51776020644347	5.47158052232033	4.20785422735727	5.10261420815452	3.88355113477045	NA	6.17460104029703	8.45523739311103	6.17216627651291	9.87863930413983
"X907044"	6.09802088236878	7.31457918780974	5.22562994011555	4.92458119370307	5.18306941198693	NA	8.79595257830612	7.89379859876311	6.23962037737515	10.1965281956219
"X908142"	6.94989124574708	5.0618870043932	4.68929273115097	4.55797896137649	4.85536554446559	NA	9.11650284273902	7.56613218355304	6.2436073697284	10.1731060609619
"X907391"	3.59970853472077	5.20487669308702	3.89380342279485	4.72429345563337	3.68027768040014	NA	5.65557500556663	8.0383760952082	6.28970396625185	10.0694521583344
"X683665"	5.89815591694088	7.52220958158118	5.14727662743331	4.9371108335478	4.81799150274352	NA	8.67530805563428	7.80567874447606	6.32540784638324	10.012805816321
"X908146"	3.74932106639228	5.50768986929418	4.26760678362043	5.07419161218674	3.94258521682229	NA	6.07960331873126	7.91891252963578	6.38215096092312	10.1772179764793
"X1330944"	6.86627763296624	7.19602741856002	5.4535515027008	5.06097122638718	5.02332597167288	NA	9.38825171160983	7.76090464413776	6.38618447091773	10.1160894294556
"X1295740"	3.35406889913935	5.67251667419559	4.17457848092245	5.05735085280793	4.1142726242482	NA	5.87658684050207	8.3796218897472	6.40078355335233	10.0746327346663
"X906695"	5.92336156377102	7.40190366476127	5.59189132607421	5.15161371780518	5.27577336391411	NA	9.2931351221056	6.67469934360214	6.40376170297597	10.2442980186923
"X907277"	3.62487276872855	5.52318494093466	4.07107979152867	5.0994841627744	4.08395534656719	NA	6.49088718755577	8.33801422858753	6.47321388407278	9.94745787092396
"X907278"	3.75385594146048	6.17519171218232	6.14102766276756	6.42577153165722	6.23136088307498	NA	3.29622424429696	7.91806149385293	6.59996839540856	9.943855192245
"X908147"	3.57181530215824	5.67361840990089	4.47642471068475	4.89432981698061	3.86298516838396	NA	6.28268400102634	7.71164781367756	6.84550947948412	9.8165267798066
